FACILITY,PRODUCT,PRODUCT_DESCRIPTION,PRODGROUP1,PRODGROUP2,PRODGROUP3,LEN
A48,H64AKLLV   Q BF QYHCB,ADLP282_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H68AGLBV A C 4T RKSCB,TGRUP3_C1_HVM_1FACT,HDMX,8PTGERLAKEMB,TGRUP3,21
A48,H68AGLBV A C 4T RKSDB,TGRUP3_C1_HVM_1FACT,HDMX,8PTGERLAKEMB,TGRUP3,21
A48,H64ABLSV A R BF Q0EZB,ADLP282_R1_Stepping,HDMX,8PALDERLKMB,ADLP282,21
A48,H64ABLSV A R BF Q0F7B,ADLP282_R1_Stepping,HDMX,8PALDERLKMB,ADLP282,21
A48,H64ABLSV A R BF Q0F8B,ADLP282_R1_Stepping,HDMX,8PALDERLKMB,ADLP282,21
A48,H64ABLSV A R BF Q0F9B,ADLP282_R1_Stepping,HDMX,8PALDERLKMB,ADLP282,21
A48,P54RXMSV B H 4T QYVSB,ADLS601_H2_IOTG_QS,HDMX,8PALDERLKD,ADLG601,21
A48,H68ABLFV C R 6N RLFTB,ADLP282_R3_PRQ,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLFV C R 6N RLFVB,ADLP282_R3_PRQ,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLHV C R 6N RLFYB,ADLP282_R3_PRQ,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLJV C R 6N RLFXB,ADLP282_R3_PRQ,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ADNAV A L 4T RLCYB,ADL P682 L1 FF HVM,HDMX,8PALDERLKMB,ADLP682,21
A48,H68ABLLV C R 6N RLFRB,ADLP282_R3_PRQ,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLSV C R 6N RLWYB,ADLP282_R3_PRQ,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ADNHV A L 4T RLCYB,ADLP682 L1 DF HVM,HDMX,8PALDERLKMB,ADLP682,21
A48,H68ADNHV A L 4T RLD0B,ADLP682 L1 DF HVM,HDMX,8PALDERLKMB,ADLP682,21
A48,H68ADNJV A L 4T RLD0B,ADLP682 L1 DF HVM,HDMX,8PALDERLKMB,ADLP682,21
A48,H68ADNMV A L 4T RLD6B,ADLP682 L1 DF HVM,HDMX,8PALDERLKMB,ADLP682,21
A48,H68ABLMV C R 6N RLFUB,ADLP282_R3_PRQ,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ADNSV A L 4T RLCZB,ADLP682 L1 DF HVM,HDMX,8PALDERLKMB,ADLP682,21
A48,H68ADNSV A L 4T RLD7B,ADLP682 L1 DF HVM,HDMX,8PALDERLKMB,ADLP682,21
A48,H68ABLAV C R 4N RLFVB,ADLP282_R3_1F_HVM,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLAV C R 4N RLFWB,ADLP282_R3_1F_HVM,HDMX,8PALDERLKMB,ADLP282,21
A48,P54ADTSV A A 5N Q0L8B,RPL_S8161_ES2,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTSV A A 5N Q0L9B,RPL_S8161_ES2,HDMX,8PRAPTORLKD,RPL8161,21
A48,H68ABLAV C R 6N RLFXB,ADLP282_R3_PRQ,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLBV C R 6N RLFTB,ADLP282_R3_PRQ,HDMX,8PALDERLKMB,ADLP282,21
A48,H64ADNMV   K 5N Q03MB,ADLP682 K0 MQ,HDMX,8PALDERLKMB,ADLP682,21
A48,H64ADNMV   K 5N QYY3B,ADLP682 K0 MQ,HDMX,8PALDERLKMB,ADLP682,21
A48,H64ADNMV   K 5N QYY9B,ADLP682 K0 MQ,HDMX,8PALDERLKMB,ADLP682,21
A48,H64ADNSV   K 5N QYY9B,ADLP682 K0 MQ,HDMX,8PALDERLKMB,ADLP682,21
A48,H64ADNSV   K 5N QYZMB,ADLP682 K0 MQ,HDMX,8PALDERLKMB,ADLP682,21
A48,P54ADTAV A A 4N Q0L3B,RPL_S8161_ES2,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTAV A A 4N Q0L4B,RPL_S8161_ES2,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTAV A A 4N Q0L5B,RPL_S8161_ES2,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTAV A A 4N Q0NTB,RPL_S8161_ES2,HDMX,8PRAPTORLKD,RPL8161,21
A48,H68ABLBV C R 4N RLFYB,ADLP282_R3_1F_HVM,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLFV C R 4N RLFUB,ADLP282_R3_1F_HVM,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLFV C R 4N RLFXB,ADLP282_R3_1F_HVM,HDMX,8PALDERLKMB,ADLP282,21
A48,P54ADTAV A A 5N Q0L3B,RPL_S8161_ES2,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTAV A A 5N Q0L4B,RPL_S8161_ES2,HDMX,8PRAPTORLKD,RPL8161,21
A48,H64ABLQV A R 4N Q0E8B,ADLP282_R1_Stepping,HDMX,8PALDERLKMB,ADLP282,21
A48,H64ABLJV A R 6N Q0EUB,ADLP282_R1_Stepping,HDMX,8PALDERLKMB,ADLP282,21
A48,H64ABLQV A R 4N Q0F3B,ADLP282_R1_Stepping,HDMX,8PALDERLKMB,ADLP282,21
A48,H64ABLQV A R 4N Q0F8B,ADLP282_R1_Stepping,HDMX,8PALDERLKMB,ADLP282,21
A48,H64ABLAV   R 4N Q02JB,ADLP282_R_Stepping,HDMX,8PALDERLKMB,ADLP282,21
A48,H64ABLQV A R 6N Q0EYB,ADLP282_R1_Stepping,HDMX,8PALDERLKMB,ADLP282,21
A48,H64ABLQV A R BF Q0EPB,ADLP282_R1_Stepping,HDMX,8PALDERLKMB,ADLP282,21
A48,H64ABLQV A R BF Q0EWB,ADLP282_R1_Stepping,HDMX,8PALDERLKMB,ADLP282,21
A48,P54RXMFV B H 4T QYYPB,ADLS601_H2_IOTG_QS,HDMX,8PALDERLKD,ADLG601,21
A48,H64ABLBV   R 6N Q02KB,ADLP282_R_Stepping,HDMX,8PALDERLKMB,ADLP282,21
A48,H64ABLFV   R 6N Q02JB,ADLP282_R_Stepping,HDMX,8PALDERLKMB,ADLP282,21
A48,H64ABLJV   R 4N Q02VB,ADLP282_R_Stepping,HDMX,8PALDERLKMB,ADLP282,21
A48,H64ABLKV   R 4N Q02KB,ADLP282_R_Stepping,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLBV D R 4T RLFQB,ADLP282_R4_1F,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLQV C R 5N RLFUB,ADLP282_R3_1F_MRB,HDMX,8PALDERLKMB,ADLP282,21
A48,H68VXLBV K B 6T RK02B,TGLUP3_B11_1FACT_CSE,HDMX,8PTGERLAKEMB,TGLUP3,21
A48,H68ABLFV D R 4T RLFUB,ADLP282_R4_1F,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLKV D R 4T RLFWB,ADLP282_R4_1F,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ADNAV A L 4N RLD7B,ADL_P682_L1_HVM_CSE,HDMX,8PALDERLKMB,ADLP682,21
A48,H68ADNAV A L 4N RLCZB,ADL_P682_L1_HVM_CSE,HDMX,8PALDERLKMB,ADLP682,21
A48,H68ADNAV A L 4N RLD2B,ADL_P682_L1_HVM_CSE,HDMX,8PALDERLKMB,ADLP682,21
A48,H68VXLBV K B 6T RK8RB,TGLUP3_B11_1FACT_CSE,HDMX,8PTGERLAKEMB,TGLUP3,21
A48,H68VXLFV K B 6T RK0AB,TGLUP3_B11_1FACT_CSE,HDMX,8PTGERLAKEMB,TGLUP3,21
A48,H68ABLFV D R 6N RLFUB,ADLP282_R4_2F_PRQ,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLFV D R 6N RLFWB,ADLP282_R4_2F_PRQ,HDMX,8PALDERLKMB,ADLP282,21
A48,H68VXLBV K B 4T RK03B,TGLUP3_B11_1FACT_CSE,HDMX,8PTGERLAKEMB,TGLUP3,21
A48,H68VXLBV K B 4T RK1FB,TGLUP3_B11_1FACT_CSE,HDMX,8PTGERLAKEMB,TGLUP3,21
A48,H68VXLFV K B 6T RKLMB,TGLUP3_B11_1FACT_CSE,HDMX,8PTGERLAKEMB,TGLUP3,21
A48,H68VXLKV K B 6T RK05B,TGLUP3_B11_1FACT_CSE,HDMX,8PTGERLAKEMB,TGLUP3,21
A48,H68VXLKV K B 6T RKH4B,TGLUP3_B11_1FACT_CSE,HDMX,8PTGERLAKEMB,TGLUP3,21
A48,H68VXLKV K B 6T RKH6B,TGLUP3_B11_1FACT_CSE,HDMX,8PTGERLAKEMB,TGLUP3,21
A48,H68VXLQV K B 6T RK01B,TGLUP3_B11_1FACT_CSE,HDMX,8PTGERLAKEMB,TGLUP3,21
A48,H68VXLQV K B 6T RK03B,TGLUP3_B11_1FACT_CSE,HDMX,8PTGERLAKEMB,TGLUP3,21
A48,H68ABLJV D R 6N RLFRB,ADLP282_R4_2F_PRQ,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLJV D R 6N RLFYB,ADLP282_R4_2F_PRQ,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLKV D R 6N RLFTB,ADLP282_R4_2F_PRQ,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLMV D R 6N RLFPB,ADLP282_R4_2F_PRQ,HDMX,8PALDERLKMB,ADLP282,21
A48,H68VXLFV K B 4T RKH5B,TGLUP3_B11_1FACT_CSE,HDMX,8PTGERLAKEMB,TGLUP3,21
A48,H68VXLFV K B 4T RKH6B,TGLUP3_B11_1FACT_CSE,HDMX,8PTGERLAKEMB,TGLUP3,21
A48,H68VXLQV K B 6T RK8RB,TGLUP3_B11_1FACT_CSE,HDMX,8PTGERLAKEMB,TGLUP3,21
A48,H68VXLQV K B 6T RK8SB,TGLUP3_B11_1FACT_CSE,HDMX,8PTGERLAKEMB,TGLUP3,21
A48,H68VXLMV K B 6T RK0BB,TGLUP3_B11_1FACT_CSO,HDMX,8PTGERLAKEMB,TGLUP3,21
A48,H68VXLMV K B 6T RK1FB,TGLUP3_B11_1FACT_CSO,HDMX,8PTGERLAKEMB,TGLUP3,21
A48,H68ABLQV D R 6N RLFVB,ADLP282_R4_2F_PRQ,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLSV D R 6N RLFXB,ADLP282_R4_2F_PRQ,HDMX,8PALDERLKMB,ADLP282,21
A48,H68VXLQV K B 4T RK0AB,TGLUP3_B11_1FACT_CSE,HDMX,8PTGERLAKEMB,TGLUP3,21
A48,H68VXLNV K B 6T RK01B,TGLUP3_B11_1FACT_CSO,HDMX,8PTGERLAKEMB,TGLUP3,21
A48,H68VXLNV K B 6T RK04B,TGLUP3_B11_1FACT_CSO,HDMX,8PTGERLAKEMB,TGLUP3,21
A48,H68VXLNV K B 6T RK8RB,TGLUP3_B11_1FACT_CSO,HDMX,8PTGERLAKEMB,TGLUP3,21
A48,H68VXLMV K B 4T RK02B,TGLUP3_B11_1FACT_CSO,HDMX,8PTGERLAKEMB,TGLUP3,21
A48,H68VXLMV K B 4T RK0BB,TGLUP3_B11_1FACT_CSO,HDMX,8PTGERLAKEMB,TGLUP3,21
A48,H68VXLMV K B 4T RK8RB,TGLUP3_B11_1FACT_CSO,HDMX,8PTGERLAKEMB,TGLUP3,21
A48,H68AKLJV C R BF RLZJB,ADLP282_R3_PRQ_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H68VXLNV K B 4T RK05B,TGLUP3_B11_1FACT_CSO,HDMX,8PTGERLAKEMB,TGLUP3,21
A48,H68AKLKV C R BF RLZLB,ADLP282_R3_PRQ_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H68AKLLV C R BF RLZHB,ADLP282_R3_PRQ_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H68AKLMV C R BF RLZLB,ADLP282_R3_PRQ_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H68AKLQV C R 6N RLZMB,ADLP282_R3_PRQ_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H68AKLQV C R BF RLZHB,ADLP282_R3_PRQ_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H68AKLSV C R BF RLZJB,ADLP282_R3_PRQ_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ADNAV B L 4N RLD6B,ADLP682 L2 FF HVM,HDMX,8PALDERLKMB,ADLP682,21
A48,H68ADNAV B L 4N RLD8B,ADLP682 L2 FF HVM,HDMX,8PALDERLKMB,ADLP682,21
A48,H68ADNSV B L 4T RLD9B,ADLP682 L2 DF HVM,HDMX,8PALDERLKMB,ADLP682,21
A48,H68ADNSV B L 4T RLCZB,ADLP682 L2 DF HVM,HDMX,8PALDERLKMB,ADLP682,21
A48,H68AKLAV C R 6N RLZKB,ADLP282_R3_PRQ_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H68AKLFV C R 6N RLZJB,ADLP282_R3_PRQ_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H68AKLFV C R BF RLZHB,ADLP282_R3_PRQ_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H68AKLFV C R BF RLZLB,ADLP282_R3_PRQ_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H68AKLHV C R 6N RLZHB,ADLP282_R3_PRQ_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H68AKLHV C R 6N RLZMB,ADLP282_R3_PRQ_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLAV C R 5N RLFQB,ADLP282_R3_1F_MRB,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLAV C R 5N RLFTB,ADLP282_R3_1F_MRB,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLAV C R 5N RLFVB,ADLP282_R3_1F_MRB,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLBV C R 5N RLFUB,ADLP282_R3_1F_MRB,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLFV C R 5N RLFNB,ADLP282_R3_1F_MRB,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLFV C R 5N RLFRB,ADLP282_R3_1F_MRB,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLFV C R 5N RLFTB,ADLP282_R3_1F_MRB,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLFV C R 5N RLFXB,ADLP282_R3_1F_MRB,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLKV C R 5N RLFXB,ADLP282_R3_1F_MRB,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLJV C R 6T RLFPB,ADLP282_R3_AC,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLJV C R 6T RLFWB,ADLP282_R3_AC,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLKV C R 6T RLFQB,ADLP282_R3_AC,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLLV C R 6T RLFTB,ADLP282_R3_AC,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLLV C R 6T RLFUB,ADLP282_R3_AC,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLMV C R 6T RLFUB,ADLP282_R3_AC,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLMV C R 6T RLFWB,ADLP282_R3_AC,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLSV C R 6T RLFNB,ADLP282_R3_AC,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLSV C R 6T RLFRB,ADLP282_R3_AC,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLSV C R 6T RLFTB,ADLP282_R3_AC,HDMX,8PALDERLKMB,ADLP282,21
A48,Q28TXNBV A R X2 RKT0B,TGL H81_R1_HVM_NSB,HDMX,8PTGERLAKEMB,TGLH81,21
A48,H68AGLBV D C 4T RKSHB,TGRUP3_C4_CSE,HDMX,8PTGERLAKEMB,TGRUP3,21
A48,H68AGLBV D C 4T RKUGB,TGRUP3_C4_CSE,HDMX,8PTGERLAKEMB,TGRUP3,21
A48,H68AGLFV D C 4T RKSBB,TGRUP3_C4_CSE,HDMX,8PTGERLAKEMB,TGRUP3,21
A48,H68AGLFV D C 4T RKSFB,TGRUP3_C4_CSE,HDMX,8PTGERLAKEMB,TGRUP3,21
A48,H68AGLNV D C 6T RKSLB,TGRUP3_C4_UV,HDMX,8PTGERLAKEMB,TGRUP3,21
A48,Q28TXNFV A R X2 RKT1B,TGL H81_R1_HVM_NSB,HDMX,8PTGERLAKEMB,TGLH81,21
A48,H68AGLKV D C 4T RKSDB,TGRUP3_C4_CSE,HDMX,8PTGERLAKEMB,TGRUP3,21
A48,H68AGLQV D C 4T RKSLB,TGRUP3_C4_CSE,HDMX,8PTGERLAKEMB,TGRUP3,21
A48,H64AKLAV A R BF Q0FXB,ADLP282_R1_QS_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H64AKLBV A R BF Q0FWB,ADLP282_R1_QS_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H64AKLBV A R BF Q0FXB,ADLP282_R1_QS_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H64AKLBV A R BF Q0FZB,ADLP282_R1_QS_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,Q28TXNMV A R X2 RKT1B,TGL H81_R1_HVM_NSB,HDMX,8PTGERLAKEMB,TGLH81,21
A48,Q28TXNMV A R X2 RKU5B,TGL H81_R1_HVM_NSB,HDMX,8PTGERLAKEMB,TGLH81,21
A48,H68AGLMV D C 4T RKSJB,TIGER LAKE CPU-4-96,HDMX,8PTGERLAKEMB,TGRUP3,21
A48,H68AGLNV D C 4T RKQYB,TIGER LAKE CPU-4-96,HDMX,8PTGERLAKEMB,TGRUP3,21
A48,H64AKLJV A R 6N Q0FYB,ADLP282_R1_QS_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H64AKLJV A R BF Q0FZB,ADLP282_R1_QS_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H64AKLKV A R 6N Q0K4B,ADLP282_R1_QS_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H64AKLLV A R 6N Q0FXB,ADLP282_R1_QS_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H64AKLLV A R BF Q0FWB,ADLP282_R1_QS_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H64AKLLV A R BF Q0FZB,ADLP282_R1_QS_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H64AKLMV A R BF Q0K4B,ADLP282_R1_QS_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H64AKLQV A R 6N Q0FZB,ADLP282_R1_QS_IOTG,HDMX,8PALDERLKMB,ADLP282,21
A48,H68AGLFV D C 6T RKSJB,TGRUP3_C4_CSE,HDMX,8PTGERLAKEMB,TGRUP3,21
A48,H68AGLKV D C 6T RKQXB,TGRUP3_C4_CSE,HDMX,8PTGERLAKEMB,TGRUP3,21
A48,H68AGLQV D C 6T RKSFB,TGRUP3_C4_CSE,HDMX,8PTGERLAKEMB,TGRUP3,21
A48,H68ABLAV C R 4T RLFPB,ADLP282_R3_1F_EQAe,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLAV C R 4T RLFWB,ADLP282_R3_1F_EQAe,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLAV C R 4T RLWYB,ADLP282_R3_1F_EQAe,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLBV C R 4T RLFXB,ADLP282_R3_1F_EQAe,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLHV C R 4N RLFXB,ADLP282_R3_1F_HVM,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLJV C R 4N RLFNB,ADLP282_R3_1F_HVM,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLKV C R 4N RLFXB,ADLP282_R3_1F_HVM,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLMV C R 4N RLFQB,ADLP282_R3_1F_HVM,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLKV C R 4T RLFPB,ADLP282_R3_1F_EQAe,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLLV C R 4T RLFQB,ADLP282_R3_1F_EQAe,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLAV C R 6T RLFNB,ADLP282_R3_AC,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLBV C R 6T RLFQB,ADLP282_R3_AC,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLQV C R 4N RLFYB,ADLP282_R3_1F_HVM,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLSV C R 4N RLFUB,ADLP282_R3_1F_HVM,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLSV C R 4N RLFXB,ADLP282_R3_1F_HVM,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLSV C R 4N RLWYB,ADLP282_R3_1F_HVM,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLLV C R 4T RLFRB,ADLP282_R3_1F_EQAe,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLLV C R 4T RLFWB,ADLP282_R3_1F_EQAe,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLBV C R 6T RLFXB,ADLP282_R3_AC,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLFV C R 6T RLFNB,ADLP282_R3_AC,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLFV C R 6T RLFVB,ADLP282_R3_AC,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLHV C R 6T RLFWB,ADLP282_R3_AC,HDMX,8PALDERLKMB,ADLP282,21
A48,X74CAB4V   B 4T Q2W9B,MTL H682 B0 Stepping,HDMX,8PMETEORLKMB,MTLP682,21
A48,H64APNAV B J 5N Q2H0B,RPLPX682_J2_QS,HDMX,8PRAPTORLKMB,RPLPX682,21
A48,H68APNAV B J 4N RMHVB,RPLPX682 J2 PRQ 2FACT,HDMX,8PRAPTORLKMB,RPLPX682,21
A48,H68APNAV B J 4N RMHUB,RPLPX682 J2 PRQ 2FACT,HDMX,8PRAPTORLKMB,RPLPX682,21
A48,X74AAA5V   B 6N Q378B,MTL P281 ES2 B0,HDMX,8PMETEORLKMB,MTLP281,21
A48,X74AAA5V   B 4N Q378B,MTL P281 ES2 B0,HDMX,8PMETEORLKMB,MTLP281,21
A48,H68ADNMV B L 4N RLCXB,ADLP682 L2 DF CSE,HDMX,8PALDERLKMB,ADLP682,21
A48,P54ADTAV A B 5N Q1ELB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,H64APNNV A J 4N Q189B,RPLPX682_J1,HDMX,8PRAPTORLKMB,RPLPX682,21
A48,H64APNAV A J 4N Q189B,RPLPX682_J1,HDMX,8PRAPTORLKMB,RPLPX682,21
A48,H68ABLMV D R 4N RLWYB,ADLP282_R4_1F_CSE,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLMV D R 4N RLFUB,ADLP282_R4_1F_CSE,HDMX,8PALDERLKMB,ADLP282,21
A48,H68BENAV B L 4T RMARB,ADLP682_10mil_CCB_L2,HDMX,8PALDERLKMB,ADLP682,21
A48,H68BENSV B L 4T RMARB,ADLP682_10mil_CCB_L2,HDMX,8PALDERLKMB,ADLP682,21
A48,H68BENMV B L 4T RMARB,ADLP682_10mil_CCB_L2,HDMX,8PALDERLKMB,ADLP682,21
A48,H68BENMV B L 4T RMASB,ADLP682_10mil_CCB_L2,HDMX,8PALDERLKMB,ADLP682,21
A48,H68ABLHV D R 4N RLFUB,ADLP282_R4_1F_CSE,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLMV D R 4N RLFRB,ADLP282_R4_1F_CSE,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLHV D R 4N RLFRB,ADLP282_R4_1F_CSE,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLJV D R 4N RLFTB,ADLP282_R4_1F_CSE,HDMX,8PALDERLKMB,ADLP282,21
A48,H68ABLJV D R 4N RLFXB,ADLP282_R4_1F_CSE,HDMX,8PALDERLKMB,ADLP282,21
A48,H68BENAV B L 4T RMAWB,ADLP682_10mil_CCB_L2,HDMX,8PALDERLKMB,ADLP682,21
A48,P54ADTMV A B 5N Q1EMB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTSV A B 4N Q1EPB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTSV A B 4N Q1ESB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTSV A B 4N Q1EUB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTFV   B 5N Q1HNB,RPL_S8161_CCG_B0_EVQS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTBV   B 4N Q1HMB,RPL_S8161_CCG_B0_EVQS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTAV   B 4N Q1HPB,RPL_S8161_CCG_B0_EVQS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTMV A B 4N Q1EKB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTMV A B 4N Q1EPB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTFV A B 5N Q1ERB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTBV A B 5N Q1ELB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTBV A B 4N Q1Y9B,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTBV A B 4N Q1ETB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTBV A B 4N Q1EMB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTBV A B 4N Q1ENB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTAV A B 4N Q1EUB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTAV A B 4N Q1ENB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,P54ADTAV A B 5N Q1EXB,RPL_S8161_CCG_B1_QS,HDMX,8PRAPTORLKD,RPL8161,21
A48,H68APNAV D J 4T RMHVB,RPLPX682 J4 HVM 1FACT,HDMX,8PRAPTORLKMB,RPLPX682,21
A48,Y84AAFAV B H NB Q7PEB,RSDHCC_H2_AAF_ENG,HDMX,8PGRANITESV,RSLHCP,21
A48,Y88AAJPV C B DS RV5D9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJPV C B DS RV539,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJGV C B FV RVEZ9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJGV C B FV RV5G9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJGV C B DS RWPA9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJGV C B DS RWPC9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
A48,Y88AAJGV C B DS RV5F9,GNRXCC_B3_Production,HDMX,8PGRANITESV,GNRXCP,21
